id,eblocal_id,dawa_id,change,geo_change,name,type,zip,population,longitude,latitude,municipality_id,municipality_name,created_at,updated_at
5392,10448,12337669-bef0-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skebjerg,by,5953,11,10.79960959,54.94908051,482,Langeland,2022-04-03 17:47:18,2022-04-06 09:55:58
5393,10420,12337669-befa-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vemmenæs,by,5700,89,10.66120822,54.97816368,479,Svendborg,2022-04-03 17:47:18,2022-04-06 09:55:42
5394,10445,12337669-bf28-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Helsned,by,5932,12,10.68036732,54.83542996,482,Langeland,2022-04-03 17:47:18,2022-04-06 09:55:59
5395,10445,12337669-bf31-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kædebyhas,by,5932,5,10.67199621,54.84952303,482,Langeland,2022-04-03 17:47:18,2022-04-06 09:55:59
5396,10449,12337669-bf66-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ørbæk,by,5960,6,10.48217033,54.86271926,492,Ærø,2022-04-03 17:47:18,2022-04-06 09:56:03
5397,10420,12337669-bf6e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hellev,by,5700,23,10.58805732,54.97207489,479,Svendborg,2022-04-03 17:47:18,2022-04-06 09:55:42
5398,10420,12337669-bf70-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skovballe,by,5700,33,10.5505673,54.97101276,479,Svendborg,2022-04-03 17:47:18,2022-04-06 09:55:42
5399,10451,12337669-bfa0-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bølkemose,by,5970,1,10.32138693,54.90623167,492,Ærø,2022-04-03 17:47:18,2022-04-06 09:56:03
5400,10364,12337669-c0d4-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Birkum Mose,by,5220,10,10.51773774,55.3574478,461,Odense,2022-04-03 17:47:18,2022-04-06 09:18:13
5401,10488,12337669-bfea-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Pæleværk,by,6470,4,9.95458074,54.94423174,540,Sønderborg,2022-04-03 17:47:18,2022-04-06 09:56:34
5402,10488,12337669-bfff-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Over Jestrup,by,6470,12,9.96801224,54.93699934,540,Sønderborg,2022-04-03 17:47:18,2022-04-06 09:56:34
5403,10397,12337669-c01a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Polen,by,5540,6,10.71531487,55.38660142,450,Nyborg,2022-04-03 17:47:18,2022-04-06 09:55:36
5404,10407,12337669-c20f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Høbbet,by,5600,4,10.29031986,55.12931995,430,Faaborg-Midtfyn,2022-04-03 17:47:18,2022-04-06 09:55:22
5405,10397,12337669-c033-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bækstrup,by,5540,11,10.61624872,55.31239641,450,Nyborg,2022-04-03 17:47:18,2022-04-06 09:55:36
5406,10429,12337669-c044-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lamdrup,by,5800,27,10.72021177,55.31366065,450,Nyborg,2022-04-03 17:47:19,2022-04-06 09:55:36
5407,10438,12337669-c080-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Revsøre,by,5874,15,10.8016134,55.20896208,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:42
5408,10438,12337669-c086-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Teglgårdshuse,by,5874,4,10.8073127,55.20609337,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:42
5409,10428,12337669-c095-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ore,by,5792,24,10.51752147,55.29689564,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:22
5410,10441,12337669-c13e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kilen,by,5883,21,10.68891106,55.13123563,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:41
5411,10426,12337669-c0af-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gultved,by,5772,15,10.52148862,55.20529936,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:23
5412,10434,12337669-c0cb-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nørremarksgyden,by,5856,34,10.53339787,55.24979538,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:22
5414,10366,12337669-c0e7-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rågelund,by,5240,20,10.49771642,55.39883018,461,Odense,2022-04-03 17:47:19,2022-04-06 09:18:12
5415,10376,12337669-c0fc-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tøndeskov,by,5350,16,10.59589506,55.39668995,440,Kerteminde,2022-04-03 17:47:19,2022-04-06 09:55:30
5416,10439,12337669-c164-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rubjergskov,by,5881,3,10.6912259,55.06407671,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:42
5417,10423,12337669-c173-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Mørkebjerg,by,5762,10,10.42943216,55.08271935,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:41
5418,10418,12337669-c233-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Banggårde,by,5683,9,10.06165663,55.19792909,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:14
5419,10420,12337669-c189-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skarø By,by,5700,20,10.4686022,55.00710828,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:42
5420,10573,12337669-b203-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2021-01-30T00:12:23.095Z,Gårslev,by,7080,1108,9.69945448,55.63592507,630,Vejle,2022-04-03 17:47:19,2022-04-06 09:57:52
5421,10417,12337669-c1fe-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Remset,by,5672,12,10.26852474,55.16833837,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:23
5422,10421,12337669-c1bc-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tange,by,5750,36,10.44397285,55.15816454,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:23
5423,10425,12337669-c1cf-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ellehuse,by,5771,14,10.46396992,55.12647723,479,Svendborg,2022-04-03 17:47:19,2022-04-06 09:55:41
5424,10407,12337669-c1f3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hellemose,by,5600,24,10.35262098,55.15994397,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:22
5425,10407,12337669-c21a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sinebjerg,by,5600,12,10.18481133,55.0802372,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:22
5426,10407,12337669-c222-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lucienhøj,by,5600,5,10.29504336,55.08873471,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:22
5427,10206,12337669-d1b8-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gerlev Mose,by,4200,9,11.3359515,55.36097418,330,Slagelse,2022-04-03 17:47:19,2022-04-06 09:53:42
5428,10419,12337669-c2a2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bøgebjerg,by,5690,5,10.17853369,55.28680793,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:14
5429,10390,12337669-c26b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ravnebjerggyden,by,5491,33,10.25898366,55.38680314,461,Odense,2022-04-03 17:47:19,2022-04-06 09:18:13
5430,10879,12337669-cb27-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gerding Huse,by,9520,6,9.94890698,56.88770447,840,Rebild,2022-04-03 17:47:19,2022-04-06 09:59:45
5431,10368,12337669-c293-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Habbehuse,by,5260,6,10.37006933,55.33557489,461,Odense,2022-04-03 17:47:19,2022-04-06 09:18:13
5432,10417,12337669-c2b3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bjerget,by,5672,14,10.32024709,55.29162535,430,Faaborg-Midtfyn,2022-04-03 17:47:19,2022-04-06 09:55:23
5434,10121,12337669-ddd2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skovrødgård,by,3330,6,12.22732826,55.9036553,219,Hillerød,2022-04-03 17:47:19,2022-04-06 09:43:51
5435,10152,12337669-dd68-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2021-02-03T23:39:58.883Z,Uvelse,by,3550,1029,12.23588075,55.86831863,219,Hillerød,2022-04-03 17:47:19,2022-04-06 09:43:51
5436,10412,12337669-c392-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Mygind,by,5610,6,9.95781785,55.30711957,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:14
5437,10418,12337669-c31a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skårup,by,5683,34,10.05451796,55.2152479,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:14
5438,10413,12337669-c336-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Knold,by,5620,10,10.14485817,55.27031705,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:15
5439,10380,12337669-c444-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kronsbjerg,by,5400,6,10.22339552,55.56297776,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:47
5440,10369,12337669-c3fa-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lumby,by,5270,797,10.37498888,55.45651308,461,Odense,2022-04-03 17:47:19,2022-04-06 09:18:13
5441,10402,12337669-c352-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hjærupgyde,by,5560,13,9.97711396,55.3507437,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:13
5442,10412,12337669-c388-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Barløse Tårup,by,5610,22,9.95931759,55.32468169,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:13
5443,10402,12337669-c390-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Markusholm,by,5560,4,10.07820985,55.3326345,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:13
5444,10372,12337669-c410-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Præstevænge,by,5300,8,10.59276919,55.42774925,440,Kerteminde,2022-04-03 17:47:19,2022-04-06 09:55:30
5445,10381,12337669-c423-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gundstrup,by,5450,105,10.37417804,55.56003081,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:48
5446,10381,12337669-c433-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Mosehuse,by,5450,8,10.38383536,55.52669962,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:48
5447,10381,12337669-c437-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skeby,by,5450,14,10.4456095,55.51464482,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:48
5448,10131,12337669-ddaf-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tivoli,by,3460,4,12.37843873,55.84497918,190,Furesø,2022-04-03 17:47:19,2022-04-06 09:42:29
5449,10381,12337669-c47d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hjadstrup,by,5450,68,10.34711373,55.52338674,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:47
5450,10389,12337669-c483-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rostrup,by,5485,41,10.2454131,55.52949279,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:48
5451,10369,12337669-c49c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hedeager,by,5270,23,10.35700623,55.47697098,461,Odense,2022-04-03 17:47:19,2022-04-06 09:18:13
5453,10384,12337669-c4e4-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Åbjerg,by,5464,44,10.00455465,55.49606645,410,Middelfart,2022-04-03 17:47:19,2022-04-06 09:54:56
5454,10387,12337669-c4f8-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vejrup,by,5471,10,10.07662172,55.48570335,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:48
5455,10392,12337669-c540-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Højbjerg Huse,by,5492,15,10.12599488,55.41177353,420,Assens,2022-04-03 17:47:19,2022-04-06 09:55:15
5456,10380,12337669-c552-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Almindehuse,by,5400,8,10.06558137,55.54872499,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:47
5457,10380,12337669-c55a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Fælleden,by,5400,25,10.12419801,55.56232934,480,Nordfyns,2022-04-03 17:47:19,2022-04-06 09:55:47
5458,10729,12337669-c8e9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Villendrup,by,8543,16,10.20481351,56.33345861,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:18
5459,10711,12337669-c5d6-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skellerup,by,8420,16,10.48578446,56.20569377,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:17
5460,10578,12337669-c59f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kirkholm,by,7130,24,10.01831406,55.76033274,766,Hedensted,2022-04-03 17:47:19,2022-04-06 09:59:07
5461,10578,12337669-c5b4-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Stilhøjt,by,7130,13,9.92910966,55.71556922,766,Hedensted,2022-04-03 17:47:19,2022-04-06 09:59:07
5462,10711,12337669-c5e5-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Toggerbo,by,8420,3,10.54397406,56.21427082,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:17
5463,10692,12337669-c5f7-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Torup,by,8305,53,10.6150587,55.84695588,741,Samsø,2022-04-03 17:47:19,2022-04-06 09:49:11
5464,10692,12337669-c60b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nordby,by,8305,224,10.55267297,55.96509002,741,Samsø,2022-04-03 17:47:19,2022-04-06 09:49:11
5465,10759,12337669-c731-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2019-01-18T23:07:16.882Z,Fruering,by,8660,246,9.99233395,56.03423451,746,Skanderborg,2022-04-03 17:47:19,2022-04-06 09:58:56
5466,10705,12337669-c909-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kærhuse,by,8380,9,10.17300962,56.27980228,751,Aarhus,2022-04-03 17:47:19,2022-04-06 08:53:48
5467,10759,12337669-c73c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skårup,by,8660,37,9.97910988,56.01991983,746,Skanderborg,2022-04-03 17:47:19,2022-04-06 09:58:56
5468,10694,12337669-c750-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Obstrup,by,8320,19,10.14347321,56.07696277,751,Aarhus,2022-04-03 17:47:19,2022-04-06 08:53:47
5469,10716,12337669-c78b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Harlevholm,by,8462,17,10.03258221,56.13148703,751,Aarhus,2022-04-03 17:47:19,2022-04-06 08:53:48
5470,10717,12337669-c794-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Storring,by,8464,270,9.94156314,56.13634163,746,Skanderborg,2022-04-03 17:47:19,2022-04-06 09:58:57
5471,10803,12337669-c7a9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Grensten,by,8870,63,9.92555617,56.42094057,730,Randers,2022-04-03 17:47:19,2022-04-06 09:58:40
5472,10740,12337669-c7c7-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hemmed,by,8585,66,10.73908404,56.49729065,707,Norddjurs,2022-04-03 17:47:19,2022-04-06 09:58:24
5473,10741,12337669-c7d2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ramten,by,8586,234,10.63130775,56.43736452,707,Norddjurs,2022-04-03 17:47:19,2022-04-06 09:58:24
5474,10709,12337669-c871-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hyllested Skovgårde,by,8400,49,10.78769427,56.25738037,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:17
5475,10710,12337669-c879-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rostved,by,8410,165,10.52405775,56.30970011,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:18
5476,10734,12337669-c8bf-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Mårup,by,8560,46,10.59687494,56.33243473,706,Syddjurs,2022-04-03 17:47:19,2022-04-06 09:58:18
5477,10703,12337669-c8c1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lyngå,by,8370,206,9.97978626,56.31654625,710,Favrskov,2022-04-03 17:47:19,2022-04-06 09:49:27
5478,10703,12337669-c8cf-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rigtrup,by,8370,27,10.21156152,56.36666074,710,Favrskov,2022-04-03 17:47:19,2022-04-06 09:49:27
5479,10819,12337669-c8d3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vester Alling,by,8963,42,10.27648898,56.41145369,707,Norddjurs,2022-04-03 17:47:19,2022-04-06 09:58:24
5480,10727,12337669-c917-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hesselballe,by,8530,88,10.26653226,56.26328375,751,Aarhus,2022-04-03 17:47:19,2022-04-06 08:53:48
5481,10727,12337669-c91b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kankbølle,by,8530,28,10.28956243,56.25054148,751,Aarhus,2022-04-03 17:47:19,2022-04-06 08:53:48
5482,10707,12337669-c939-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Haldum,by,8382,119,10.03779737,56.27979974,710,Favrskov,2022-04-03 17:47:19,2022-04-06 09:49:27
5483,10813,12337669-c961-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Karlslund,by,8940,60,10.06993631,56.39948393,730,Randers,2022-04-03 17:47:19,2022-04-06 09:58:39
5484,10816,12337669-c96e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Munkdrup,by,8960,10,10.07910655,56.41702469,730,Randers,2022-04-03 17:47:19,2022-04-06 09:58:40
5485,10816,12337669-c974-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Stånum,by,8960,25,10.09361976,56.41551038,730,Randers,2022-04-03 17:47:19,2022-04-06 09:58:40
5486,10821,12337669-c993-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Knejsted,by,8970,54,10.21244335,56.59763987,730,Randers,2022-04-03 17:47:19,2022-04-06 09:58:40
5487,10885,12337669-ca21-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,True,by,9550,58,9.93187967,56.5943974,846,Mariagerfjord,2022-04-03 17:47:19,2022-04-06 09:59:52
5488,10879,12337669-cab1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Asp,by,9520,16,9.93737644,56.82535974,840,Rebild,2022-04-03 17:47:19,2022-04-06 09:59:45
5489,10879,12337669-cac3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Torup,by,9520,30,9.97751039,56.82213902,840,Rebild,2022-04-03 17:47:19,2022-04-06 09:59:45
5490,10887,12337669-cac9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Møllesig Gårde,by,9560,6,10.13345652,56.76376536,846,Mariagerfjord,2022-04-03 17:47:19,2022-04-06 09:59:52
5491,10916,12337669-cea0-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nyeng,by,9800,13,10.10762023,57.53287921,860,Hjørring,2022-04-03 17:47:19,2022-04-06 09:47:49
5492,10888,12337669-caca-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Solbjerg,by,9574,148,10.13851337,56.80840878,840,Rebild,2022-04-03 17:47:19,2022-04-06 09:59:45
5493,10888,12337669-cae3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lille Brøndum,by,9574,52,10.14631182,56.8281561,840,Rebild,2022-04-03 17:47:19,2022-04-06 09:59:45
5494,10238,12337669-da47-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Manderup,by,4320,19,11.9545776,55.54057371,350,Lejre,2022-04-03 17:47:19,2022-04-06 09:54:05
5495,10844,12337669-cbe6-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Allerup,by,9320,23,10.19466281,57.23017118,810,Brønderslev,2022-04-03 17:47:19,2022-04-06 09:59:35
5496,10839,12337669-cb4c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gudumholm,by,9280,756,10.10243619,56.96659809,851,Aalborg,2022-04-03 17:47:19,2022-04-06 08:55:37
5497,10847,12337669-cb5c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Albæk,by,9330,9,10.42256149,57.23354172,813,Frederikshavn,2022-04-03 17:47:19,2022-04-06 09:48:20
5498,10359,12337669-d052-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Pilehave,by,4983,6,11.22887338,54.72979426,360,Lolland,2022-04-03 17:47:19,2022-04-06 09:54:12
5499,10844,12337669-cbf8-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Milbak,by,9320,4,10.17913469,57.19473639,810,Brønderslev,2022-04-03 17:47:19,2022-04-06 09:59:35
5500,10852,12337669-cc44-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Øster Hassing,by,9362,181,10.19559476,57.06865585,851,Aalborg,2022-04-03 17:47:19,2022-04-06 08:55:38
5501,10843,12337669-cc78-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vesterbæk,by,9310,6,9.99872305,57.12225537,851,Aalborg,2022-04-03 17:47:19,2022-04-06 08:55:38
5502,10830,12337669-cc76-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hennedal Gårde,by,9220,11,10.00263924,57.06102181,851,Aalborg,2022-04-03 17:47:19,2022-04-06 08:55:38
5503,10851,12337669-cd15-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bundgård,by,9352,6,10.24835638,57.27279502,813,Frederikshavn,2022-04-03 17:47:19,2022-04-06 09:48:20
5504,10915,12337669-cdc2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ny Rønnebjerg,by,9760,21,10.0770768,57.35992681,860,Hjørring,2022-04-03 17:47:19,2022-04-06 09:47:48
5505,10909,12337669-cd0f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hellum,by,9740,141,10.16229308,57.2708023,810,Brønderslev,2022-04-03 17:47:19,2022-04-06 09:59:35
5506,10909,12337669-cd78-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Svennum,by,9740,14,10.11087314,57.27826737,810,Brønderslev,2022-04-03 17:47:19,2022-04-06 09:59:35
